CustomerID,recency_days,frequency,monetary,customer_lifespan_years,first_purchase_date,last_purchase_date,analysis_date
16242,8,7,3603.2100000000005,0.736986301369863,2011-03-07 17:04:00,2011-12-01 15:12:00,2011-12-09 12:50:00
15484,1,4,3594.31,0.21095890410958903,2011-09-22 13:31:00,2011-12-08 15:03:00,2011-12-09 12:50:00
14132,2,11,3586.0300000000007,0.4958904109589041,2011-06-09 12:04:00,2011-12-07 13:35:00,2011-12-09 12:50:00
17203,35,6,3563.8499999999995,0.0684931506849315,2011-10-10 14:37:00,2011-11-04 12:27:00,2011-12-09 12:50:00
17491,1,10,3558.8700000000003,1.0027397260273974,2010-12-07 12:18:00,2011-12-08 16:18:00,2011-12-09 12:50:00
15544,9,9,3546.709999999999,0.9945205479452055,2010-12-02 12:47:00,2011-11-30 16:43:00,2011-12-09 12:50:00
12370,51,4,3545.6899999999987,0.8465753424657534,2010-12-14 12:58:00,2011-10-19 14:51:00,2011-12-09 12:50:00
14503,3,6,3543.26,0.4794520547945205,2011-06-14 10:00:00,2011-12-06 13:30:00,2011-12-09 12:50:00
13448,16,6,3539.37,0.9780821917808219,2010-12-01 10:52:00,2011-11-23 12:33:00,2011-12-09 12:50:00
13334,82,3,3536.8200000000006,0.6109589041095891,2011-02-07 11:42:00,2011-09-18 15:21:00,2011-12-09 12:50:00
12454,56,1,3528.34,0.0,2011-10-14 17:13:00,2011-10-14 17:13:00,2011-12-09 12:50:00
17160,31,6,3518.029999999999,0.5753424657534246,2011-04-12 12:00:00,2011-11-08 14:05:00,2011-12-09 12:50:00
13953,7,7,3515.68,0.9452054794520548,2010-12-22 10:29:00,2011-12-02 16:04:00,2011-12-09 12:50:00
16360,4,6,3512.5299999999975,0.23013698630136986,2011-09-12 13:50:00,2011-12-05 12:16:00,2011-12-09 12:50:00
14395,2,9,3507.71,1.0136986301369864,2010-12-02 18:15:00,2011-12-07 14:34:00,2011-12-09 12:50:00
16131,51,6,3506.5400000000004,0.5150684931506849,2011-04-14 08:32:00,2011-10-19 11:53:00,2011-12-09 12:50:00
14907,3,7,3501.100000000001,0.9972602739726028,2010-12-07 10:14:00,2011-12-06 14:14:00,2011-12-09 12:50:00
16458,2,18,3482.739999999999,0.9808219178082191,2010-12-14 11:51:00,2011-12-07 09:34:00,2011-12-09 12:50:00
13993,42,9,3466.3600000000006,0.7890410958904109,2011-01-13 10:43:00,2011-10-28 09:06:00,2011-12-09 12:50:00
13014,10,10,3466.2799999999997,0.7424657534246575,2011-03-03 18:28:00,2011-11-29 12:27:00,2011-12-09 12:50:00
17758,19,8,3456.700000000001,0.6328767123287671,2011-04-03 15:22:00,2011-11-20 14:45:00,2011-12-09 12:50:00
15410,84,8,3450.8399999999983,0.4849315068493151,2011-03-23 10:15:00,2011-09-16 14:47:00,2011-12-09 12:50:00
13536,1,7,3448.2899999999995,0.20273972602739726,2011-09-25 13:30:00,2011-12-08 16:38:00,2011-12-09 12:50:00
15129,50,11,3447.4000000000005,0.6602739726027397,2011-02-21 09:09:00,2011-10-20 14:40:00,2011-12-09 12:50:00
15974,39,7,3442.15,0.6821917808219178,2011-02-24 10:10:00,2011-10-31 13:13:00,2011-12-09 12:50:00
17725,16,11,3439.08,0.6876712328767123,2011-03-17 19:47:00,2011-11-23 16:34:00,2011-12-09 12:50:00
15676,18,3,3435.759999999999,0.726027397260274,2011-03-01 10:19:00,2011-11-21 12:40:00,2011-12-09 12:50:00
14221,42,9,3432.7999999999993,0.8136986301369863,2011-01-04 15:33:00,2011-10-28 13:42:00,2011-12-09 12:50:00
12406,22,2,3415.3,0.4410958904109589,2011-06-09 10:23:00,2011-11-17 19:22:00,2011-12-09 12:50:00
15981,24,8,3408.4800000000005,0.7863013698630137,2011-02-01 13:50:00,2011-11-15 08:00:00,2011-12-09 12:50:00
13437,14,7,3408.060000000001,0.4821917808219178,2011-06-02 14:30:00,2011-11-25 14:00:00,2011-12-09 12:50:00
17669,42,7,3406.7200000000003,0.5671232876712329,2011-04-04 10:11:00,2011-10-28 08:53:00,2011-12-09 12:50:00
13198,10,6,3401.24,0.9616438356164384,2010-12-13 09:29:00,2011-11-29 15:17:00,2011-12-09 12:50:00
15228,66,4,3386.7100000000005,0.6246575342465753,2011-02-18 09:04:00,2011-10-04 13:56:00,2011-12-09 12:50:00
13842,58,9,3385.620000000001,0.8438356164383561,2010-12-08 10:39:00,2011-10-12 10:51:00,2011-12-09 12:50:00
15708,40,7,3364.2400000000002,0.9013698630136986,2010-12-05 11:12:00,2011-10-30 10:54:00,2011-12-09 12:50:00
16011,8,16,3362.71,0.9808219178082191,2010-12-08 16:34:00,2011-12-01 16:31:00,2011-12-09 12:50:00
14227,26,10,3350.96,0.7068493150684931,2011-02-28 12:27:00,2011-11-13 15:48:00,2011-12-09 12:50:00
16818,10,11,3349.5699999999993,0.5342465753424658,2011-05-18 11:42:00,2011-11-29 10:41:00,2011-12-09 12:50:00
16607,17,14,3347.71,0.9342465753424658,2010-12-16 08:41:00,2011-11-22 10:24:00,2011-12-09 12:50:00
17183,7,6,3347.31,0.2684931506849315,2011-08-26 15:25:00,2011-12-02 10:07:00,2011-12-09 12:50:00
13015,53,5,3346.2799999999997,0.536986301369863,2011-04-04 14:28:00,2011-10-17 13:19:00,2011-12-09 12:50:00
12643,128,6,3344.6399999999994,0.5589041095890411,2011-01-11 11:48:00,2011-08-03 12:56:00,2011-12-09 12:50:00
12613,57,5,3344.3800000000006,0.5616438356164384,2011-03-22 15:42:00,2011-10-13 14:59:00,2011-12-09 12:50:00
12594,37,10,3338.22,0.7808219178082192,2011-01-21 09:52:00,2011-11-02 12:20:00,2011-12-09 12:50:00
16556,66,7,3313.7900000000004,0.8054794520547945,2010-12-14 13:32:00,2011-10-04 11:36:00,2011-12-09 12:50:00
13373,60,3,3312.250000000001,0.5917808219178082,2011-03-08 14:35:00,2011-10-10 10:51:00,2011-12-09 12:50:00
14841,53,6,3295.76,0.8356164383561644,2010-12-16 10:28:00,2011-10-17 15:03:00,2011-12-09 12:50:00
14702,1,17,3292.1400000000012,0.9972602739726028,2010-12-09 19:23:00,2011-12-08 19:29:00,2011-12-09 12:50:00
15632,15,8,3285.3099999999995,0.7095890410958904,2011-03-10 08:29:00,2011-11-24 09:51:00,2011-12-09 12:50:00
12480,28,4,3281.6299999999997,0.8438356164383561,2011-01-07 15:27:00,2011-11-11 14:52:00,2011-12-09 12:50:00
15764,88,6,3279.9700000000003,0.5150684931506849,2011-03-08 09:23:00,2011-09-12 17:58:00,2011-12-09 12:50:00
17723,127,6,3276.4,0.23835616438356164,2011-05-09 14:44:00,2011-08-04 18:37:00,2011-12-09 12:50:00
13952,217,2,3251.071,0.057534246575342465,2011-04-15 09:27:00,2011-05-06 09:00:00,2011-12-09 12:50:00
13047,31,10,3237.54,0.936986301369863,2010-12-01 08:34:00,2011-11-08 12:06:00,2011-12-09 12:50:00
15443,1,7,3236.909999999999,0.873972602739726,2011-01-23 13:25:00,2011-12-08 10:40:00,2011-12-09 12:50:00
17050,96,6,3228.84,0.5561643835616439,2011-02-13 12:41:00,2011-09-04 13:48:00,2011-12-09 12:50:00
14175,59,3,3222.3,0.7397260273972602,2011-01-14 12:22:00,2011-10-11 11:55:00,2011-12-09 12:50:00
13880,21,13,3219.77,0.947945205479452,2010-12-07 14:00:00,2011-11-18 13:44:00,2011-12-09 12:50:00
13268,17,11,3214.6899999999996,0.684931506849315,2011-03-17 13:20:00,2011-11-22 11:51:00,2011-12-09 12:50:00
14388,10,8,3212.84,0.9917808219178083,2010-12-02 11:02:00,2011-11-29 13:32:00,2011-12-09 12:50:00
16107,17,7,3204.16,0.4547945205479452,2011-06-09 18:42:00,2011-11-22 09:40:00,2011-12-09 12:50:00
17220,24,14,3198.25,0.9315068493150684,2010-12-10 14:54:00,2011-11-15 13:47:00,2011-12-09 12:50:00
13868,7,2,3192.54,0.08493150684931507,2011-11-01 12:45:00,2011-12-02 16:32:00,2011-12-09 12:50:00
17685,16,7,3191.5300000000007,0.9753424657534246,2010-12-02 14:42:00,2011-11-23 11:36:00,2011-12-09 12:50:00
13758,11,7,3190.55,0.9917808219178083,2010-12-01 12:08:00,2011-11-28 11:11:00,2011-12-09 12:50:00
14844,63,4,3189.8100000000004,0.4876712328767123,2011-04-12 13:10:00,2011-10-07 10:41:00,2011-12-09 12:50:00
12456,44,3,3181.04,0.5753424657534246,2011-03-30 09:12:00,2011-10-26 14:41:00,2011-12-09 12:50:00
17672,50,2,3178.17,0.7095890410958904,2011-02-03 13:29:00,2011-10-20 14:18:00,2011-12-09 12:50:00
17231,12,10,3174.320000000001,0.9561643835616438,2010-12-13 14:16:00,2011-11-27 15:18:00,2011-12-09 12:50:00
16837,31,11,3170.98,0.5863013698630137,2011-04-08 08:48:00,2011-11-08 14:27:00,2011-12-09 12:50:00
16041,30,3,3166.4,0.3041095890410959,2011-07-21 16:27:00,2011-11-09 12:25:00,2011-12-09 12:50:00
15861,12,8,3165.3599999999983,0.6986301369863014,2011-03-17 20:12:00,2011-11-27 15:59:00,2011-12-09 12:50:00
17863,59,6,3160.0,0.8493150684931506,2010-12-05 13:21:00,2011-10-11 13:45:00,2011-12-09 12:50:00
15065,37,4,3158.13,0.6958904109589041,2011-02-21 12:54:00,2011-11-02 09:45:00,2011-12-09 12:50:00
14235,75,5,3144.8599999999997,0.5068493150684932,2011-03-24 13:23:00,2011-09-25 14:37:00,2011-12-09 12:50:00
13742,16,12,3131.0200000000004,0.8328767123287671,2011-01-23 14:59:00,2011-11-23 11:07:00,2011-12-09 12:50:00
16156,8,9,3122.0399999999995,0.8273972602739726,2011-02-02 12:02:00,2011-12-01 12:42:00,2011-12-09 12:50:00
13685,2,7,3119.4400000000014,0.1589041095890411,2011-10-10 12:59:00,2011-12-07 11:41:00,2011-12-09 12:50:00
16326,5,14,3110.959999999999,0.9013698630136986,2011-01-09 12:01:00,2011-12-04 10:11:00,2011-12-09 12:50:00
16678,2,12,3109.99,0.7671232876712328,2011-03-02 09:24:00,2011-12-07 12:17:00,2011-12-09 12:50:00
13869,123,4,3104.949999999999,0.6410958904109589,2010-12-17 15:14:00,2011-08-08 13:53:00,2011-12-09 12:50:00
14099,16,11,3104.17,0.9260273972602739,2010-12-20 11:14:00,2011-11-23 13:53:00,2011-12-09 12:50:00
16905,5,7,3102.4299999999994,1.0027397260273974,2010-12-03 10:43:00,2011-12-04 14:01:00,2011-12-09 12:50:00
15491,95,6,3100.09,0.3835616438356164,2011-04-18 10:04:00,2011-09-05 15:56:00,2011-12-09 12:50:00
14257,64,5,3099.7200000000003,0.6958904109589041,2011-01-25 10:49:00,2011-10-06 16:54:00,2011-12-09 12:50:00
14565,95,4,3099.120000000001,0.7287671232876712,2010-12-13 13:25:00,2011-09-05 09:07:00,2011-12-09 12:50:00
13135,196,1,3096.0,0.0,2011-05-27 10:52:00,2011-05-27 10:52:00,2011-12-09 12:50:00
17059,29,5,3095.040000000001,0.9315068493150684,2010-12-05 12:35:00,2011-11-10 12:27:00,2011-12-09 12:50:00
13362,9,4,3090.74,0.7616438356164383,2011-02-25 11:33:00,2011-11-30 14:41:00,2011-12-09 12:50:00
15998,36,5,3089.9700000000003,0.8931506849315068,2010-12-12 13:32:00,2011-11-03 12:45:00,2011-12-09 12:50:00
16218,29,7,3084.68,0.9424657534246575,2010-12-01 11:29:00,2011-11-10 09:59:00,2011-12-09 12:50:00
18272,2,6,3078.5800000000004,0.6684931506849315,2011-04-07 09:35:00,2011-12-07 12:43:00,2011-12-09 12:50:00
12910,23,8,3075.04,0.5972602739726027,2011-04-12 10:01:00,2011-11-16 14:28:00,2011-12-09 12:50:00
13631,99,11,3070.42,0.4602739726027397,2011-03-17 17:13:00,2011-09-01 09:57:00,2011-12-09 12:50:00
16686,47,7,3062.8300000000017,0.8438356164383561,2010-12-19 14:41:00,2011-10-23 13:49:00,2011-12-09 12:50:00
14456,5,9,3062.3999999999996,0.37534246575342467,2011-07-20 13:06:00,2011-12-04 13:59:00,2011-12-09 12:50:00
17799,22,10,3055.9300000000003,0.9287671232876712,2010-12-13 13:10:00,2011-11-17 15:16:00,2011-12-09 12:50:00
16940,52,3,3049.8799999999987,0.6493150684931507,2011-02-23 12:27:00,2011-10-18 13:15:00,2011-12-09 12:50:00
16393,2,13,3046.2099999999996,1.0054794520547945,2010-12-05 13:10:00,2011-12-07 12:51:00,2011-12-09 12:50:00
16709,84,5,3029.87,0.5397260273972603,2011-03-03 10:55:00,2011-09-16 10:56:00,2011-12-09 12:50:00
12598,9,8,3023.08,0.7534246575342466,2011-02-28 11:58:00,2011-11-30 12:18:00,2011-12-09 12:50:00
12395,19,12,3018.63,0.9643835616438357,2010-12-03 16:35:00,2011-11-20 15:21:00,2011-12-09 12:50:00
18094,81,7,3017.3,0.5753424657534246,2011-02-21 08:50:00,2011-09-19 09:28:00,2011-12-09 12:50:00
12754,235,3,3010.74,0.2,2011-02-04 10:31:00,2011-04-18 09:00:00,2011-12-09 12:50:00
12916,138,4,3006.15,0.4986301369863014,2011-01-23 10:43:00,2011-07-24 10:35:00,2011-12-09 12:50:00
15521,40,8,3000.2,0.5863013698630137,2011-03-30 09:15:00,2011-10-30 13:42:00,2011-12-09 12:50:00
17659,17,12,2999.46,0.9726027397260274,2010-12-02 16:46:00,2011-11-22 13:29:00,2011-12-09 12:50:00
17504,206,9,2997.0299999999997,0.3178082191780822,2011-01-21 11:09:00,2011-05-17 12:59:00,2011-12-09 12:50:00
12670,10,5,2996.05,0.6082191780821918,2011-04-21 10:16:00,2011-11-29 15:23:00,2011-12-09 12:50:00
14307,88,6,2995.7200000000003,0.7808219178082192,2010-12-01 11:41:00,2011-09-12 09:38:00,2011-12-09 12:50:00
15687,8,9,2993.1000000000004,0.8821917808219178,2011-01-13 15:13:00,2011-12-01 08:33:00,2011-12-09 12:50:00
14639,52,6,2984.49,0.8465753424657534,2010-12-13 13:50:00,2011-10-18 15:06:00,2011-12-09 12:50:00
13451,26,5,2976.1499999999996,0.8438356164383561,2011-01-09 15:35:00,2011-11-13 15:58:00,2011-12-09 12:50:00
14032,2,11,2975.5899999999992,0.9972602739726028,2010-12-08 10:53:00,2011-12-07 15:23:00,2011-12-09 12:50:00
15854,4,12,2974.6499999999996,0.9780821917808219,2010-12-13 11:47:00,2011-12-05 13:39:00,2011-12-09 12:50:00
16497,49,6,2965.69,0.7780821917808219,2011-01-10 13:20:00,2011-10-21 10:55:00,2011-12-09 12:50:00
17924,11,7,2962.5,0.9917808219178083,2010-12-01 10:51:00,2011-11-28 09:11:00,2011-12-09 12:50:00
14868,3,8,2953.59,0.6301369863013698,2011-04-20 13:36:00,2011-12-06 14:49:00,2011-12-09 12:50:00
17084,35,2,2949.7500000000014,0.0,2011-11-04 14:49:00,2011-11-04 14:54:00,2011-12-09 12:50:00
17444,147,3,2940.0400000000013,0.0684931506849315,2011-06-20 09:04:00,2011-07-15 12:05:00,2011-12-09 12:50:00
16316,64,8,2938.91,0.8054794520547945,2010-12-16 14:26:00,2011-10-06 13:48:00,2011-12-09 12:50:00
14530,25,6,2925.9100000000008,0.7424657534246575,2011-02-16 10:47:00,2011-11-14 10:38:00,2011-12-09 12:50:00
17512,28,10,2924.9900000000002,0.7479452054794521,2011-02-11 12:22:00,2011-11-11 12:11:00,2011-12-09 12:50:00
15606,61,9,2920.16,0.7205479452054795,2011-01-19 12:07:00,2011-10-09 15:47:00,2011-12-09 12:50:00
12906,11,5,2919.8099999999995,0.18356164383561643,2011-09-22 15:03:00,2011-11-28 09:55:00,2011-12-09 12:50:00
14112,22,7,2915.1499999999996,0.6931506849315069,2011-03-09 11:28:00,2011-11-17 12:30:00,2011-12-09 12:50:00
12438,14,2,2906.85,0.3452054794520548,2011-07-22 13:29:00,2011-11-25 13:28:00,2011-12-09 12:50:00
17644,1,11,2895.6400000000003,0.7095890410958904,2011-03-24 09:44:00,2011-12-08 13:43:00,2011-12-09 12:50:00
18144,7,12,2888.75,1.0027397260273974,2010-12-01 13:45:00,2011-12-02 12:46:00,2011-12-09 12:50:00
12408,32,5,2888.55,0.6246575342465753,2011-03-24 14:46:00,2011-11-07 12:27:00,2011-12-09 12:50:00
13735,24,4,2885.24,0.5753424657534246,2011-04-19 13:49:00,2011-11-15 11:14:00,2011-12-09 12:50:00
16633,17,6,2883.1,0.5945205479452055,2011-04-19 14:36:00,2011-11-22 13:41:00,2011-12-09 12:50:00
15673,88,4,2881.0200000000004,0.6547945205479452,2011-01-16 16:25:00,2011-09-12 16:12:00,2011-12-09 12:50:00
14251,1,5,2879.700000000001,0.15342465753424658,2011-10-13 12:46:00,2011-12-08 08:32:00,2011-12-09 12:50:00
17728,3,3,2876.01,0.2273972602739726,2011-09-14 11:39:00,2011-12-06 08:52:00,2011-12-09 12:50:00
14005,9,5,2874.7199999999993,0.5643835616438356,2011-05-08 10:33:00,2011-11-30 12:41:00,2011-12-09 12:50:00
15628,4,9,2870.2400000000007,0.9917808219178083,2010-12-08 09:51:00,2011-12-05 10:24:00,2011-12-09 12:50:00
14711,10,11,2868.8,0.6904109589041096,2011-03-22 13:32:00,2011-11-29 14:58:00,2011-12-09 12:50:00
13901,72,5,2867.2,0.673972602739726,2011-01-25 09:01:00,2011-09-28 14:48:00,2011-12-09 12:50:00
14535,60,3,2864.189999999999,0.5150684931506849,2011-04-05 12:50:00,2011-10-10 15:39:00,2011-12-09 12:50:00
12685,28,6,2863.08,0.1780821917808219,2011-09-07 10:28:00,2011-11-11 13:46:00,2011-12-09 12:50:00
18145,12,4,2861.55,0.821917808219178,2011-01-31 12:10:00,2011-11-27 11:22:00,2011-12-09 12:50:00
16928,80,17,2847.6000000000004,0.8027397260273973,2010-12-01 15:21:00,2011-09-20 15:10:00,2011-12-09 12:50:00
15984,2,10,2837.6699999999996,1.0027397260273974,2010-12-06 13:21:00,2011-12-07 12:16:00,2011-12-09 12:50:00
14852,58,6,2836.6900000000005,0.5315068493150685,2011-04-01 13:22:00,2011-10-12 13:20:00,2011-12-09 12:50:00
14572,3,7,2832.8399999999997,0.8794520547945206,2011-01-19 17:23:00,2011-12-06 14:40:00,2011-12-09 12:50:00
17596,23,7,2827.930000000001,0.9452054794520548,2010-12-06 12:34:00,2011-11-16 14:11:00,2011-12-09 12:50:00
14842,43,4,2824.6900000000005,0.726027397260274,2011-02-04 15:32:00,2011-10-27 12:37:00,2011-12-09 12:50:00
13174,16,3,2817.0300000000016,0.9671232876712329,2010-12-05 16:24:00,2011-11-23 14:35:00,2011-12-09 12:50:00
16871,22,6,2812.34,0.6794520547945205,2011-03-14 10:31:00,2011-11-17 19:27:00,2011-12-09 12:50:00
12356,22,3,2811.4300000000007,0.8301369863013699,2011-01-18 09:50:00,2011-11-17 08:40:00,2011-12-09 12:50:00
14903,21,5,2810.630000000001,0.7041095890410959,2011-03-06 11:50:00,2011-11-18 16:07:00,2011-12-09 12:50:00
18230,9,7,2810.2000000000003,0.8027397260273973,2011-02-10 13:06:00,2011-11-30 13:22:00,2011-12-09 12:50:00
13230,4,14,2806.9699999999993,0.989041095890411,2010-12-09 19:28:00,2011-12-05 16:03:00,2011-12-09 12:50:00
16081,56,5,2806.900000000001,0.8493150684931506,2010-12-08 11:16:00,2011-10-14 13:06:00,2011-12-09 12:50:00
16764,3,13,2799.2500000000014,0.3835616438356164,2011-07-19 17:17:00,2011-12-06 11:41:00,2011-12-09 12:50:00
15993,8,7,2797.5699999999993,0.09863013698630137,2011-10-26 16:21:00,2011-12-01 10:45:00,2011-12-09 12:50:00
13769,2,10,2796.5100000000007,1.0,2010-12-07 13:28:00,2011-12-07 15:08:00,2011-12-09 12:50:00
12578,21,2,2794.5099999999993,0.8465753424657534,2011-01-13 15:34:00,2011-11-18 13:30:00,2011-12-09 12:50:00
12758,116,2,2791.59,0.4383561643835616,2011-03-08 12:05:00,2011-08-15 10:22:00,2011-12-09 12:50:00
17739,11,7,2791.3500000000004,0.9561643835616438,2010-12-14 14:26:00,2011-11-28 09:12:00,2011-12-09 12:50:00
14626,23,4,2791.27,0.5753424657534246,2011-04-20 13:18:00,2011-11-16 10:37:00,2011-12-09 12:50:00
17213,40,7,2781.23,0.8931506849315068,2010-12-08 13:03:00,2011-10-30 14:53:00,2011-12-09 12:50:00
12388,15,6,2780.6600000000008,0.852054794520548,2011-01-17 11:12:00,2011-11-24 12:30:00,2011-12-09 12:50:00
14121,3,4,2780.1499999999996,0.15342465753424658,2011-10-11 10:39:00,2011-12-06 12:19:00,2011-12-09 12:50:00
17838,26,5,2779.3000000000006,0.947945205479452,2010-12-02 15:55:00,2011-11-13 11:20:00,2011-12-09 12:50:00
13870,2,8,2770.94,0.7808219178082192,2011-02-25 09:09:00,2011-12-07 13:23:00,2011-12-09 12:50:00
15356,31,10,2766.500000000001,0.9232876712328767,2010-12-06 14:05:00,2011-11-08 13:11:00,2011-12-09 12:50:00
15114,30,10,2760.560000000001,0.7424657534246575,2011-02-11 08:45:00,2011-11-09 15:05:00,2011-12-09 12:50:00
14854,78,7,2759.83,0.536986301369863,2011-03-10 12:22:00,2011-09-22 17:00:00,2011-12-09 12:50:00
13971,18,8,2758.2599999999993,0.7315068493150685,2011-02-27 12:27:00,2011-11-21 12:06:00,2011-12-09 12:50:00
15321,70,3,2748.3100000000004,0.6054794520547945,2011-02-21 11:10:00,2011-09-30 09:40:00,2011-12-09 12:50:00
12669,150,3,2744.03,0.29041095890410956,2011-03-28 10:15:00,2011-07-12 09:54:00,2011-12-09 12:50:00
14808,39,8,2741.1699999999987,0.3643835616438356,2011-06-20 12:53:00,2011-10-31 12:21:00,2011-12-09 12:50:00
14125,10,3,2740.430000000001,0.1863013698630137,2011-09-22 15:40:00,2011-11-29 12:47:00,2011-12-09 12:50:00
15696,33,8,2736.460000000001,0.8027397260273973,2011-01-17 11:24:00,2011-11-06 14:02:00,2011-12-09 12:50:00
16938,8,4,2736.380000000002,0.821917808219178,2011-02-04 09:34:00,2011-12-01 10:20:00,2011-12-09 12:50:00
16003,29,5,2735.37,0.9041095890410958,2010-12-15 12:09:00,2011-11-10 09:57:00,2011-12-09 12:50:00
12840,143,4,2726.7699999999995,0.2273972602739726,2011-04-27 12:21:00,2011-07-19 09:29:00,2011-12-09 12:50:00
12380,21,4,2724.81,0.44931506849315067,2011-06-07 09:49:00,2011-11-18 11:27:00,2011-12-09 12:50:00
12708,29,10,2712.9099999999994,0.9287671232876712,2010-12-06 10:43:00,2011-11-10 09:52:00,2011-12-09 12:50:00
15796,1,8,2711.5600000000004,0.8246575342465754,2011-02-10 15:40:00,2011-12-08 19:55:00,2011-12-09 12:50:00
17069,28,9,2709.7,0.9452054794520548,2010-12-01 16:49:00,2011-11-11 17:13:00,2011-12-09 12:50:00
13285,23,4,2709.12,0.7315068493150685,2011-02-22 17:13:00,2011-11-16 13:19:00,2011-12-09 12:50:00
13654,43,6,2707.3300000000004,0.6301369863013698,2011-03-11 12:54:00,2011-10-27 16:24:00,2011-12-09 12:50:00
14107,51,7,2703.2299999999996,0.8575342465753425,2010-12-10 13:29:00,2011-10-19 12:12:00,2011-12-09 12:50:00
14732,8,8,2702.49,0.9068493150684932,2011-01-04 14:40:00,2011-12-01 14:34:00,2011-12-09 12:50:00
18097,7,6,2697.8,0.9506849315068493,2010-12-20 14:49:00,2011-12-02 11:16:00,2011-12-09 12:50:00
17386,7,6,2686.42,0.4328767123287671,2011-06-27 12:11:00,2011-12-02 11:28:00,2011-12-09 12:50:00
12625,211,2,2683.8199999999997,0.2958904109589041,2011-01-24 13:27:00,2011-05-12 09:54:00,2011-12-09 12:50:00
17346,3,15,2676.5599999999986,1.0136986301369864,2010-12-01 14:34:00,2011-12-06 12:18:00,2011-12-09 12:50:00
13883,10,5,2674.48,0.6657534246575343,2011-03-31 17:17:00,2011-11-29 10:45:00,2011-12-09 12:50:00
14713,9,11,2666.359999999999,0.9753424657534246,2010-12-09 18:58:00,2011-11-30 16:26:00,2011-12-09 12:50:00
12360,52,3,2662.059999999999,0.4054794520547945,2011-05-23 09:43:00,2011-10-18 15:22:00,2011-12-09 12:50:00
14439,319,1,2661.24,0.0,2011-01-24 11:39:00,2011-01-24 11:39:00,2011-12-09 12:50:00
15671,18,7,2657.1299999999997,0.6904109589041096,2011-03-14 09:37:00,2011-11-21 12:43:00,2011-12-09 12:50:00
12721,31,6,2656.13,0.8849315068493151,2010-12-20 11:38:00,2011-11-08 12:13:00,2011-12-09 12:50:00
13851,95,3,2651.4600000000005,0.5287671232876713,2011-02-24 17:18:00,2011-09-05 12:36:00,2011-12-09 12:50:00
16618,31,5,2647.5899999999992,0.7972602739726027,2011-01-21 11:55:00,2011-11-08 13:52:00,2011-12-09 12:50:00
18260,172,6,2643.2000000000007,0.5095890410958904,2010-12-16 18:23:00,2011-06-20 12:37:00,2011-12-09 12:50:00
13658,9,5,2639.170000000001,0.5342465753424658,2011-05-19 17:15:00,2011-11-30 10:13:00,2011-12-09 12:50:00
17655,10,7,2638.9399999999996,0.9753424657534246,2010-12-08 16:45:00,2011-11-29 11:34:00,2011-12-09 12:50:00
15752,39,7,2637.379999999999,0.9123287671232877,2010-12-02 09:43:00,2011-10-31 11:37:00,2011-12-09 12:50:00
13804,30,7,2635.79,0.7095890410958904,2011-02-23 09:09:00,2011-11-09 12:32:00,2011-12-09 12:50:00
13771,64,4,2634.45,0.5013698630136987,2011-04-06 15:47:00,2011-10-06 14:18:00,2011-12-09 12:50:00
12520,79,5,2634.2600000000007,0.5315068493150685,2011-03-11 11:35:00,2011-09-21 15:23:00,2011-12-09 12:50:00
17402,4,13,2633.8499999999995,1.0,2010-12-05 13:53:00,2011-12-05 10:15:00,2011-12-09 12:50:00
18077,8,11,2633.01,0.9808219178082191,2010-12-08 10:21:00,2011-12-01 13:32:00,2011-12-09 12:50:00
13422,64,1,2626.3000000000006,0.0,2011-10-06 13:42:00,2011-10-06 13:42:00,2011-12-09 12:50:00
13644,16,4,2624.26,0.24383561643835616,2011-08-26 11:53:00,2011-11-23 14:07:00,2011-12-09 12:50:00
17965,37,14,2622.5699999999997,0.9095890410958904,2010-12-05 15:54:00,2011-11-02 09:31:00,2011-12-09 12:50:00
18210,1,6,2621.3800000000006,0.7287671232876712,2011-03-17 16:58:00,2011-12-08 11:02:00,2011-12-09 12:50:00
16255,16,8,2619.9100000000008,0.9561643835616438,2010-12-09 14:25:00,2011-11-23 12:40:00,2011-12-09 12:50:00
14262,8,8,2618.2299999999996,0.6356164383561644,2011-04-13 12:23:00,2011-12-01 14:17:00,2011-12-09 12:50:00
13021,4,9,2616.38,0.9698630136986301,2010-12-16 10:12:00,2011-12-05 16:37:00,2011-12-09 12:50:00
15782,9,3,2614.7400000000002,0.2191780821917808,2011-09-11 14:29:00,2011-11-30 10:49:00,2011-12-09 12:50:00
14397,2,19,2612.96,0.5780821917808219,2011-05-10 12:25:00,2011-12-07 09:22:00,2011-12-09 12:50:00
12836,59,4,2612.8600000000006,0.6904109589041096,2011-02-01 11:19:00,2011-10-11 15:10:00,2011-12-09 12:50:00
18075,23,10,2611.7500000000005,0.9232876712328767,2010-12-14 10:48:00,2011-11-16 15:21:00,2011-12-09 12:50:00
12726,28,7,2609.1,0.9013698630136986,2010-12-17 12:56:00,2011-11-11 13:35:00,2011-12-09 12:50:00
16241,9,13,2607.870000000001,0.9863013698630136,2010-12-05 11:04:00,2011-11-30 11:08:00,2011-12-09 12:50:00
13136,56,5,2607.6099999999997,0.4273972602739726,2011-05-11 12:47:00,2011-10-14 13:41:00,2011-12-09 12:50:00
14408,10,7,2606.5299999999997,0.6958904109589041,2011-03-20 14:41:00,2011-11-29 11:41:00,2011-12-09 12:50:00
