CustomerID,recency_days,frequency,monetary,customer_lifespan_years,first_purchase_date,last_purchase_date,analysis_date,R_quintile,F_quintile,M_quintile,RFM_Score,Segment
18075,23,10,2611.7500000000005,0.9232876712328768,2010-12-14 10:48:00,2011-11-16 15:21:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
12726,28,7,2609.1,0.9013698630136986,2010-12-17 12:56:00,2011-11-11 13:35:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
16241,9,13,2607.870000000001,0.9863013698630136,2010-12-05 11:04:00,2011-11-30 11:08:00,2011-12-09 12:50:00,5,5,5,555,Champions
13136,56,5,2607.61,0.4273972602739726,2011-05-11 12:47:00,2011-10-14 13:41:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
14408,10,7,2606.53,0.6958904109589041,2011-03-20 14:41:00,2011-11-29 11:41:00,2011-12-09 12:50:00,5,5,5,555,Champions
13983,29,12,2603.4300000000003,0.9232876712328768,2010-12-08 10:38:00,2011-11-10 11:06:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
17317,46,3,2600.34,0.1178082191780822,2011-09-11 12:45:00,2011-10-24 17:19:00,2011-12-09 12:50:00,3,3,5,335,Potential Loyalists
12600,28,10,2599.0400000000004,0.9397260273972604,2010-12-03 12:57:00,2011-11-11 10:29:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
16919,156,11,2596.45,0.5808219178082191,2010-12-06 12:52:00,2011-07-06 13:35:00,2011-12-09 12:50:00,2,5,5,255,At Risk
13895,28,4,2593.07,0.3726027397260274,2011-06-28 10:17:00,2011-11-11 16:57:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
14243,8,10,2588.7700000000004,0.978082191780822,2010-12-09 08:34:00,2011-12-01 11:12:00,2011-12-09 12:50:00,5,5,5,555,Champions
15033,4,10,2586.67,0.8904109589041096,2011-01-14 13:28:00,2011-12-05 12:40:00,2011-12-09 12:50:00,5,5,5,555,Champions
13911,57,9,2580.91,0.6876712328767123,2011-02-04 14:46:00,2011-10-13 15:43:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
14546,5,5,2578.09,0.6657534246575343,2011-04-05 12:37:00,2011-12-04 13:00:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
16912,28,11,2575.38,0.8082191780821918,2011-01-20 15:42:00,2011-11-11 12:18:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
15485,30,3,2575.0,0.9397260273972604,2010-12-01 13:23:00,2011-11-09 14:31:00,2011-12-09 12:50:00,4,3,5,435,Potential Loyalists
18245,7,7,2567.0600000000004,0.9534246575342464,2010-12-19 14:58:00,2011-12-02 14:48:00,2011-12-09 12:50:00,5,5,5,555,Champions
16308,37,4,2560.0,0.6136986301369863,2011-03-23 14:46:00,2011-11-02 11:24:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
15572,4,7,2552.86,0.7506849315068493,2011-03-06 14:44:00,2011-12-05 10:09:00,2011-12-09 12:50:00,5,5,5,555,Champions
14334,16,8,2552.2100000000005,0.936986301369863,2010-12-16 17:37:00,2011-11-23 10:01:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
14701,10,9,2549.370000000001,0.8383561643835616,2011-01-27 12:40:00,2011-11-29 12:38:00,2011-12-09 12:50:00,5,5,5,555,Champions
14676,31,6,2548.24,0.6904109589041096,2011-03-01 14:26:00,2011-11-08 13:29:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
13344,67,3,2543.72,0.5753424657534246,2011-03-07 10:28:00,2011-10-03 09:45:00,2011-12-09 12:50:00,3,3,5,335,Potential Loyalists
14776,51,11,2538.3,0.7150684931506849,2011-01-31 13:17:00,2011-10-19 15:34:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
17700,16,4,2534.6400000000003,0.726027397260274,2011-03-03 16:34:00,2011-11-23 11:51:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
13471,1,4,2531.5800000000004,0.1260273972602739,2011-10-23 13:10:00,2011-12-08 15:44:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
14659,8,9,2529.9300000000003,0.8410958904109589,2011-01-28 12:43:00,2011-12-01 12:17:00,2011-12-09 12:50:00,5,5,5,555,Champions
17314,24,8,2527.92,0.7890410958904109,2011-01-31 11:25:00,2011-11-15 09:41:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
13975,31,6,2526.28,0.6712328767123288,2011-03-08 12:19:00,2011-11-08 13:19:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
17449,2,7,2520.86,0.978082191780822,2010-12-15 10:57:00,2011-12-07 16:56:00,2011-12-09 12:50:00,5,5,5,555,Champions
13394,1,8,2520.0200000000004,0.8438356164383561,2011-02-03 10:39:00,2011-12-08 11:36:00,2011-12-09 12:50:00,5,5,5,555,Champions
15245,134,3,2515.84,0.347945205479452,2011-03-23 13:42:00,2011-07-28 18:56:00,2011-12-09 12:50:00,2,3,5,235,At Risk
15271,7,15,2507.07,0.9808219178082191,2010-12-09 13:47:00,2011-12-02 14:11:00,2011-12-09 12:50:00,5,5,5,555,Champions
12352,36,8,2506.04,0.7123287671232876,2011-02-16 12:33:00,2011-11-03 14:37:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
13695,31,15,2504.13,0.6246575342465753,2011-03-25 11:31:00,2011-11-08 14:26:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
12517,28,5,2502.8399999999992,0.4438356164383562,2011-06-02 15:13:00,2011-11-11 14:04:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
15932,4,8,2495.8700000000003,0.7808219178082192,2011-02-23 14:50:00,2011-12-05 17:13:00,2011-12-09 12:50:00,5,5,5,555,Champions
16477,63,7,2494.46,0.8438356164383561,2010-12-03 12:48:00,2011-10-07 09:44:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
12483,17,8,2484.98,0.8821917808219178,2011-01-04 14:20:00,2011-11-22 17:02:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
12913,4,5,2483.63,0.9972602739726028,2010-12-06 16:36:00,2011-12-05 12:11:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
16710,19,10,2483.0399999999995,0.9561643835616438,2010-12-06 13:13:00,2011-11-20 14:50:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
14315,44,6,2481.129999999999,0.6082191780821918,2011-03-18 12:59:00,2011-10-26 12:06:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
13507,3,4,2479.16,0.3890410958904109,2011-07-17 11:50:00,2011-12-06 13:13:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
13588,15,9,2478.9499999999985,0.6575342465753424,2011-03-29 15:53:00,2011-11-24 10:42:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
17682,10,6,2474.33,0.9808219178082191,2010-12-06 13:35:00,2011-11-29 15:59:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
17188,11,7,2474.23,0.9616438356164384,2010-12-12 12:56:00,2011-11-28 13:53:00,2011-12-09 12:50:00,5,5,5,555,Champions
14766,8,6,2473.3699999999994,0.9808219178082191,2010-12-08 15:33:00,2011-12-01 16:05:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
14502,19,11,2470.670000000001,0.8054794520547945,2011-01-30 15:52:00,2011-11-20 11:50:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
17164,32,7,2467.3500000000004,0.6602739726027397,2011-03-11 14:26:00,2011-11-07 09:14:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
12455,73,6,2466.86,0.6109589041095891,2011-02-16 09:56:00,2011-09-27 15:31:00,2011-12-09 12:50:00,2,4,5,245,At Risk
15750,2,8,2465.48,0.9972602739726028,2010-12-08 10:36:00,2011-12-07 12:34:00,2011-12-09 12:50:00,5,5,5,555,Champions
17131,5,5,2463.17,0.1917808219178082,2011-09-25 12:42:00,2011-12-04 12:52:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
13784,9,11,2462.7900000000004,0.8849315068493151,2011-01-11 14:38:00,2011-11-30 09:33:00,2011-12-09 12:50:00,5,5,5,555,Champions
15674,73,5,2446.6000000000004,0.4958904109589041,2011-03-30 09:19:00,2011-09-27 15:17:00,2011-12-09 12:50:00,2,4,5,245,At Risk
14163,87,4,2445.91,0.4164383561643835,2011-04-14 17:33:00,2011-09-13 15:18:00,2011-12-09 12:50:00,2,4,5,245,At Risk
15527,18,8,2429.78,0.9205479452054794,2010-12-20 14:15:00,2011-11-21 12:17:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
17071,28,9,2429.03,0.7698630136986301,2011-02-03 08:18:00,2011-11-11 16:31:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
13949,2,6,2427.3200000000006,0.2520547945205479,2011-09-06 11:55:00,2011-12-07 09:35:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
16143,3,6,2424.94,1.0027397260273974,2010-12-05 15:18:00,2011-12-06 14:13:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
17722,96,4,2424.04,0.7397260273972602,2010-12-08 12:41:00,2011-09-04 15:22:00,2011-12-09 12:50:00,2,4,5,245,At Risk
15089,10,6,2420.84,0.3232876712328767,2011-08-03 14:14:00,2011-11-29 16:31:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
15373,8,12,2415.91,0.9945205479452056,2010-12-03 14:40:00,2011-12-01 15:05:00,2011-12-09 12:50:00,5,5,5,555,Champions
12397,35,2,2409.9,0.273972602739726,2011-07-27 14:21:00,2011-11-04 09:52:00,2011-12-09 12:50:00,3,2,5,325,At Risk
17589,60,4,2404.17,0.4931506849315068,2011-04-13 13:47:00,2011-10-10 16:58:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
15980,88,3,2398.8600000000006,0.4547945205479452,2011-03-30 15:05:00,2011-09-12 09:41:00,2011-12-09 12:50:00,2,3,5,235,At Risk
18065,5,14,2392.83,0.9835616438356164,2010-12-10 12:44:00,2011-12-04 10:30:00,2011-12-09 12:50:00,5,5,5,555,Champions
13141,84,5,2388.75,0.6328767123287671,2011-01-28 13:04:00,2011-09-16 09:54:00,2011-12-09 12:50:00,2,4,5,245,At Risk
15370,40,7,2386.05,0.8,2011-01-11 11:32:00,2011-10-30 10:58:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
17530,1,10,2385.0,0.9972602739726028,2010-12-09 20:01:00,2011-12-08 18:42:00,2011-12-09 12:50:00,5,5,5,555,Champions
14493,7,5,2383.24,0.4054794520547945,2011-07-07 16:59:00,2011-12-02 16:14:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
14554,10,4,2381.04,0.1150684931506849,2011-10-18 13:04:00,2011-11-29 16:44:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
14239,43,11,2380.8500000000004,0.7479452054794521,2011-01-27 14:45:00,2011-10-27 14:40:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
15270,15,7,2379.49,0.8082191780821918,2011-02-02 13:25:00,2011-11-24 09:24:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
13722,131,3,2375.4100000000008,0.4136986301369863,2011-03-02 11:43:00,2011-07-31 12:44:00,2011-12-09 12:50:00,2,3,5,235,At Risk
17434,2,7,2373.8200000000006,0.2273972602739726,2011-09-15 13:54:00,2011-12-07 13:16:00,2011-12-09 12:50:00,5,5,5,555,Champions
14930,108,3,2372.86,0.4547945205479452,2011-03-10 14:42:00,2011-08-23 10:31:00,2011-12-09 12:50:00,2,3,5,235,At Risk
13908,79,4,2369.55,0.5397260273972603,2011-03-08 12:04:00,2011-09-21 11:49:00,2011-12-09 12:50:00,2,4,5,245,At Risk
15755,10,6,2364.25,0.7780821917808219,2011-02-18 11:53:00,2011-11-29 14:57:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
12457,66,7,2363.23,0.473972602739726,2011-04-14 18:57:00,2011-10-04 13:13:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
17634,36,9,2361.970000000001,0.8246575342465754,2011-01-06 12:45:00,2011-11-03 13:09:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
14030,18,8,2360.09,0.9534246575342464,2010-12-08 16:11:00,2011-11-21 16:48:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
14440,8,5,2357.6800000000003,0.978082191780822,2010-12-09 12:49:00,2011-12-01 15:42:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
15140,52,7,2354.25,0.5808219178082191,2011-03-20 14:37:00,2011-10-18 14:07:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
14309,8,9,2352.53,0.958904109589041,2010-12-16 13:05:00,2011-12-01 13:33:00,2011-12-09 12:50:00,5,5,5,555,Champions
12704,7,8,2340.84,0.4438356164383562,2011-06-23 10:20:00,2011-12-02 13:15:00,2011-12-09 12:50:00,5,5,5,555,Champions
18259,24,3,2338.6000000000004,0.936986301369863,2010-12-08 13:38:00,2011-11-15 12:34:00,2011-12-09 12:50:00,4,3,5,435,Potential Loyalists
12584,3,9,2338.15,0.7589041095890411,2011-03-04 15:15:00,2011-12-06 09:35:00,2011-12-09 12:50:00,5,5,5,555,Champions
18257,39,8,2337.63,0.7041095890410959,2011-02-16 15:13:00,2011-10-31 14:48:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
17954,5,12,2332.7200000000003,1.0027397260273974,2010-12-03 14:18:00,2011-12-04 14:15:00,2011-12-09 12:50:00,5,5,5,555,Champions
15281,58,9,2332.15,0.7534246575342466,2011-01-10 15:51:00,2011-10-12 09:10:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
12782,4,5,2330.920000000001,0.9671232876712328,2010-12-17 11:30:00,2011-12-05 09:16:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
15785,32,5,2328.97,0.7205479452054795,2011-02-17 14:17:00,2011-11-07 11:33:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
17313,31,1,2328.84,0.0,2011-11-08 15:45:00,2011-11-08 15:45:00,2011-12-09 12:50:00,4,1,5,415,New Customers
17744,3,6,2322.4,0.9726027397260274,2010-12-16 14:17:00,2011-12-06 12:11:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
17211,26,8,2317.220000000001,0.9397260273972604,2010-12-05 12:44:00,2011-11-13 12:03:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
14290,11,5,2314.6500000000005,0.958904109589041,2010-12-13 10:24:00,2011-11-28 14:02:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
15365,25,7,2314.3200000000006,0.7945205479452054,2011-01-28 13:08:00,2011-11-14 08:29:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
13994,3,6,2313.1400000000003,0.3972602739726027,2011-07-14 18:28:00,2011-12-06 11:05:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
13704,5,9,2308.0599999999995,0.2273972602739726,2011-09-12 14:40:00,2011-12-04 15:13:00,2011-12-09 12:50:00,5,5,5,555,Champions
15288,43,5,2306.52,0.8821917808219178,2010-12-09 13:59:00,2011-10-27 16:58:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
16735,78,5,2300.56,0.7013698630136986,2011-01-09 12:53:00,2011-09-22 11:49:00,2011-12-09 12:50:00,2,4,5,245,At Risk
16550,108,5,2298.97,0.7123287671232876,2010-12-06 13:53:00,2011-08-23 11:12:00,2011-12-09 12:50:00,2,4,5,245,At Risk
15105,18,7,2298.93,0.3178082191780822,2011-07-28 10:09:00,2011-11-21 16:54:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
13115,11,4,2294.78,0.473972602739726,2011-06-08 16:15:00,2011-11-28 12:38:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
15704,140,4,2293.6199999999994,0.2054794520547945,2011-05-08 12:42:00,2011-07-22 13:35:00,2011-12-09 12:50:00,2,4,5,245,At Risk
12615,2,4,2291.1900000000005,0.4547945205479452,2011-06-24 13:35:00,2011-12-07 15:02:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
13527,33,7,2287.509999999999,0.8027397260273973,2011-01-17 11:17:00,2011-11-06 12:04:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
17696,38,8,2285.71,0.8931506849315068,2010-12-10 09:51:00,2011-11-01 13:43:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
12684,7,7,2283.63,0.5643835616438356,2011-05-10 12:55:00,2011-12-02 09:53:00,2011-12-09 12:50:00,5,5,5,555,Champions
16782,10,13,2279.9,0.9726027397260274,2010-12-09 11:28:00,2011-11-29 13:20:00,2011-12-09 12:50:00,5,5,5,555,Champions
13317,66,6,2273.6800000000003,0.8,2010-12-16 09:22:00,2011-10-04 13:35:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
17768,8,3,2273.1800000000003,0.4328767123287671,2011-06-26 13:46:00,2011-12-01 13:22:00,2011-12-09 12:50:00,5,3,5,535,Potential Loyalists
14466,29,7,2272.4,0.9397260273972604,2010-12-02 13:36:00,2011-11-10 14:07:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
13700,26,10,2265.1199999999994,0.8246575342465754,2011-01-16 13:18:00,2011-11-13 13:00:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
16057,16,7,2263.12,0.7342465753424657,2011-02-28 10:35:00,2011-11-23 15:23:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
16209,88,5,2262.6199999999994,0.4328767123287671,2011-04-07 12:23:00,2011-09-12 11:58:00,2011-12-09 12:50:00,2,4,5,245,At Risk
14432,9,6,2255.5099999999984,0.2191780821917808,2011-09-11 14:09:00,2011-11-30 08:04:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
16293,21,10,2248.99,0.947945205479452,2010-12-07 15:02:00,2011-11-18 09:58:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
17442,36,6,2248.5599999999995,0.6958904109589041,2011-02-22 13:02:00,2011-11-03 09:17:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
15235,217,12,2247.51,0.4273972602739726,2010-12-01 17:22:00,2011-05-06 09:44:00,2011-12-09 12:50:00,1,5,5,155,Can't Lose Them
16771,33,5,2246.8100000000013,0.8356164383561644,2011-01-05 13:57:00,2011-11-06 13:28:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
15665,168,2,2242.0100000000007,0.2054794520547945,2011-04-10 15:09:00,2011-06-24 14:57:00,2011-12-09 12:50:00,2,2,5,225,At Risk
14211,53,9,2241.1,0.663013698630137,2011-02-17 15:50:00,2011-10-17 13:23:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
16743,29,7,2238.0900000000006,0.9013698630136986,2010-12-16 12:15:00,2011-11-10 13:13:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
14560,7,22,2237.7700000000004,0.958904109589041,2010-12-17 09:22:00,2011-12-02 15:22:00,2011-12-09 12:50:00,5,5,5,555,Champions
14700,32,3,2235.3,0.5643835616438356,2011-04-15 13:16:00,2011-11-07 14:40:00,2011-12-09 12:50:00,4,3,5,435,Potential Loyalists
16076,3,10,2234.73,0.5616438356164384,2011-05-15 12:31:00,2011-12-06 14:59:00,2011-12-09 12:50:00,5,5,5,555,Champions
15834,70,4,2233.7499999999995,0.5671232876712329,2011-03-07 17:52:00,2011-09-30 14:41:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
18242,72,4,2232.49,0.3863013698630137,2011-05-10 11:20:00,2011-09-28 13:43:00,2011-12-09 12:50:00,2,4,5,245,At Risk
14226,28,5,2232.19,0.6602739726027397,2011-03-15 15:36:00,2011-11-11 11:34:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
14825,3,12,2226.91,1.0,2010-12-06 12:30:00,2011-12-06 11:38:00,2011-12-09 12:50:00,5,5,5,555,Champions
17591,73,7,2225.9700000000003,0.8054794520547945,2010-12-07 15:39:00,2011-09-27 13:42:00,2011-12-09 12:50:00,2,5,5,255,At Risk
12783,2,6,2225.91,0.2,2011-09-25 15:35:00,2011-12-07 15:56:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
13365,33,2,2225.37,0.5041095890410959,2011-05-06 12:00:00,2011-11-06 12:36:00,2011-12-09 12:50:00,3,2,5,325,At Risk
15722,35,5,2222.5600000000004,0.6986301369863014,2011-02-22 12:24:00,2011-11-04 11:43:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
15811,22,6,2218.62,0.9397260273972604,2010-12-09 15:29:00,2011-11-17 15:31:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
12876,57,2,2218.0200000000004,0.3808219178082191,2011-05-27 13:34:00,2011-10-13 12:26:00,2011-12-09 12:50:00,3,2,5,325,At Risk
12653,148,2,2209.85,0.4054794520547945,2011-02-16 10:53:00,2011-07-14 10:41:00,2011-12-09 12:50:00,2,2,5,225,At Risk
13862,18,8,2209.36,0.8602739726027397,2011-01-11 15:13:00,2011-11-21 16:24:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
15797,113,4,2207.4,0.5643835616438356,2011-01-24 15:47:00,2011-08-18 17:04:00,2011-12-09 12:50:00,2,4,5,245,At Risk
15179,18,5,2206.9500000000003,0.8246575342465754,2011-01-24 13:48:00,2011-11-21 12:53:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
13831,16,6,2202.99,0.9671232876712328,2010-12-05 12:13:00,2011-11-23 15:41:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
17406,333,3,2200.42,0.0904109589041095,2010-12-08 10:35:00,2011-01-10 15:07:00,2011-12-09 12:50:00,1,3,5,135,Can't Lose Them
15123,7,2,2199.3099999999995,0.5452054794520548,2011-05-17 14:57:00,2011-12-02 13:12:00,2011-12-09 12:50:00,5,2,5,525,New Customers
16628,29,5,2188.05,0.5616438356164384,2011-04-19 08:55:00,2011-11-10 12:45:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
15394,9,4,2183.54,0.9561643835616438,2010-12-16 12:46:00,2011-11-30 11:49:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
14341,45,8,2182.2799999999997,0.7479452054794521,2011-01-25 13:55:00,2011-10-25 15:48:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
12856,7,6,2179.930000000001,0.1534246575342465,2011-10-07 12:38:00,2011-12-02 10:52:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
12909,39,5,2178.67,0.5863013698630137,2011-03-31 12:51:00,2011-10-31 12:43:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
12501,336,1,2169.3899999999994,0.0,2011-01-07 12:28:00,2011-01-07 12:28:00,2011-12-09 12:50:00,1,1,5,115,Hibernating
12633,58,4,2163.98,0.6273972602739726,2011-02-25 08:44:00,2011-10-12 11:40:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
13755,3,9,2161.3500000000017,0.1643835616438356,2011-10-07 15:45:00,2011-12-06 12:26:00,2011-12-09 12:50:00,5,5,5,555,Champions
12935,2,7,2160.7,0.8684931506849315,2011-01-24 13:58:00,2011-12-07 17:25:00,2011-12-09 12:50:00,5,5,5,555,Champions
16456,99,5,2158.3700000000003,0.7506849315068493,2010-12-01 14:11:00,2011-09-01 13:50:00,2011-12-09 12:50:00,2,4,5,245,At Risk
14407,107,6,2157.73,0.4630136986301369,2011-03-08 11:59:00,2011-08-24 14:02:00,2011-12-09 12:50:00,2,4,5,245,At Risk
16379,4,4,2157.4000000000005,0.2027397260273972,2011-09-22 09:33:00,2011-12-05 15:38:00,2011-12-09 12:50:00,5,4,5,545,Loyal Customers
13224,60,2,2155.9500000000007,0.2493150684931507,2011-07-11 14:10:00,2011-10-10 14:55:00,2011-12-09 12:50:00,3,2,5,325,At Risk
16966,8,7,2154.97,0.6356164383561644,2011-04-13 14:17:00,2011-12-01 13:40:00,2011-12-09 12:50:00,5,5,5,555,Champions
17272,42,4,2148.63,0.6027397260273972,2011-03-22 12:05:00,2011-10-28 16:37:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
14828,196,3,2139.76,0.3835616438356164,2011-01-07 09:50:00,2011-05-27 10:16:00,2011-12-09 12:50:00,1,3,5,135,Can't Lose Them
12560,5,3,2134.01,0.3780821917808219,2011-07-19 15:55:00,2011-12-04 13:54:00,2011-12-09 12:50:00,5,3,5,535,Potential Loyalists
17400,126,5,2129.96,0.6219178082191781,2010-12-21 17:16:00,2011-08-05 15:38:00,2011-12-09 12:50:00,2,4,5,245,At Risk
13517,59,3,2128.42,0.3287671232876712,2011-06-13 08:44:00,2011-10-11 11:43:00,2011-12-09 12:50:00,3,3,5,335,Potential Loyalists
14360,31,4,2128.23,0.1726027397260274,2011-09-06 11:58:00,2011-11-08 09:12:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
16407,12,10,2126.93,0.821917808219178,2011-01-31 14:02:00,2011-11-27 11:05:00,2011-12-09 12:50:00,5,5,5,555,Champions
14640,24,6,2125.0800000000004,0.5561643835616439,2011-04-26 12:31:00,2011-11-15 13:07:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
15058,25,11,2124.99,0.7863013698630137,2011-01-31 15:35:00,2011-11-14 14:57:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
13632,24,5,2121.27,0.6,2011-04-10 15:07:00,2011-11-15 10:51:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
18061,21,10,2119.41,0.9452054794520548,2010-12-08 13:03:00,2011-11-18 11:20:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
18008,70,9,2116.19,0.6794520547945205,2011-01-25 12:26:00,2011-09-30 15:17:00,2011-12-09 12:50:00,3,5,5,355,Potential Loyalists
14691,30,5,2114.33,0.4986301369863014,2011-05-11 09:55:00,2011-11-09 12:30:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
13265,53,5,2107.6600000000003,0.6027397260273972,2011-03-11 09:54:00,2011-10-17 15:02:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
18173,86,4,2106.84,0.5150684931506849,2011-03-10 11:56:00,2011-09-14 11:26:00,2011-12-09 12:50:00,2,4,5,245,At Risk
18093,93,4,2106.5200000000004,0.5726027397260274,2011-02-10 12:15:00,2011-09-07 15:43:00,2011-12-09 12:50:00,2,4,5,245,At Risk
14461,148,3,2103.0599999999995,0.3095890410958904,2011-03-23 12:15:00,2011-07-14 17:11:00,2011-12-09 12:50:00,2,3,5,235,At Risk
14515,17,6,2102.09,0.5506849315068493,2011-05-05 12:13:00,2011-11-22 11:37:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
17861,3,8,2100.8,0.8657534246575342,2011-01-24 11:34:00,2011-12-06 16:21:00,2011-12-09 12:50:00,5,5,5,555,Champions
15815,63,5,2100.6,0.536986301369863,2011-03-25 08:43:00,2011-10-07 12:42:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
13126,4,8,2099.6400000000003,0.9917808219178084,2010-12-08 11:42:00,2011-12-05 10:00:00,2011-12-09 12:50:00,5,5,5,555,Champions
12610,22,5,2099.54,0.284931506849315,2011-08-05 13:52:00,2011-11-17 09:34:00,2011-12-09 12:50:00,4,4,5,445,Loyal Customers
16875,67,5,2095.53,0.7452054794520548,2011-01-04 10:37:00,2011-10-03 13:39:00,2011-12-09 12:50:00,3,4,5,345,Potential Loyalists
17191,28,7,2095.13,0.9315068493150684,2010-12-06 14:36:00,2011-11-11 16:58:00,2011-12-09 12:50:00,4,5,5,455,Loyal Customers
